id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1178176774246748160	1178176774246748160	2019-09-29 08:16:47 	2019-09-29	08:16:47	+0200	17061263	netanyahu	Benjamin Netanyahu		שנה טובה ומתוקה!  https://t.co/QigmCblRGr	iw	[]	[]	['https://pbs.twimg.com/media/EFm5htgWkAEUihs.jpg']	567	467	3822	[]	[]	https://twitter.com/netanyahu/status/1178176774246748160	False		1	https://pbs.twimg.com/media/EFm5htgWkAEUihs.jpg							[]				
1177597170360475654	1177597170360475654	2019-09-27 17:53:38 	2019-09-27	17:53:38	+0200	17061263	netanyahu	Benjamin Netanyahu		שבת שלום לכם!	iw	[]	[]	[]	497	276	3229	[]	[]	https://twitter.com/netanyahu/status/1177597170360475654	False		0								[]				
1177280532754944002	1177280532754944002	2019-09-26 20:55:26 	2019-09-26	20:55:26	+0200	17061263	netanyahu	Benjamin Netanyahu		אף אחד לא יפרק את הליכוד. תודה על התמיכה האדירה שלכם ♥️  https://t.co/94mCiv8wsc	iw	[]	[]	[]	569	519	3850	[]	[]	https://twitter.com/netanyahu/status/1177280532754944002	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1177280292131889154/pu/img/PPvM6qwRP4FVU7kM.jpg							[]				
1177270620851040256	1177270620851040256	2019-09-26 20:16:03 	2019-09-26	20:16:03	+0200	17061263	netanyahu	Benjamin Netanyahu		ראש הממשלה נתניהו בשידור חי מהרמת כוסית עם חברות וחברי הליכוד לכבוד ראש השנה  https://t.co/QK7sXEWPvr	iw	[]	['https://www.pscp.tv/w/cFzp0zFvTlFscEpseGtlUXd8MVlxS0RuYWRXV2FKVsuwHk7O8hlS013ArFF34MBEURJtt20_iBT5i4TTtnyt']	[]	207	312	1651	[]	[]	https://twitter.com/netanyahu/status/1177270620851040256	False		0								[]				
1177227996543012865	1177227995125309442	2019-09-26 17:26:40 	2019-09-26	17:26:40	+0200	17061263	netanyahu	Benjamin Netanyahu		דבר שהיה עוצר מייד את שיטפון ההדלפות ומונע חשיפת עדויות.   איך ייתכן ששימוע כל כך משמעותי שמשפיע על עתיד המדינה יישאר חסוי? די לצביעות, כן לשקיפות!	iw	[]	[]	[]	133	122	1323	[]	[]	https://twitter.com/netanyahu/status/1177227996543012865	False		0								[]				
1177227995125309442	1177227995125309442	2019-09-26 17:26:40 	2019-09-26	17:26:40	+0200	17061263	netanyahu	Benjamin Netanyahu		אותם אנשים שכבר 3 שנים משדרים ערב-ערב קטעי עדויות שמודלפות מהחקירות, פתאום נזכרים שאסור שעדים ישמעו עדויות. העדים כבר שמעו את כל מה שהמדליפים רצו שישמעו. ואם מניעת השמעת עדויות כל כך כך חשובה, למה לא פתחו אפילו חקירה אחת על מאות העדויות שהודלפו...	iw	[]	[]	[]	345	252	2275	[]	[]	https://twitter.com/netanyahu/status/1177227995125309442	False		0								[]				
1177224996382543879	1177224996382543879	2019-09-26 17:14:45 	2019-09-26	17:14:45	+0200	17061263	netanyahu	Benjamin Netanyahu		בשם עם ישראל אני מברך את סא״ל ג׳ שמונתה למפקדת טייסת הטיסה הראשונה בחיל האוויר.   את מודל לחיקוי והשראה לאלפי נשים במדינת ישראל. גאים בך! 🇮🇱  https://t.co/yHO4b8plVd	iw	[]	[]	['https://pbs.twimg.com/media/EFZX4o6XoAAFKzQ.jpg']	63	105	880	[]	[]	https://twitter.com/netanyahu/status/1177224996382543879	False		1	https://pbs.twimg.com/media/EFZX4o6XoAAFKzQ.jpg							[]				
1177182198249787393	1177182198249787393	2019-09-26 14:24:41 	2019-09-26	14:24:41	+0200	17061263	netanyahu	Benjamin Netanyahu		רק שידור חי ומלא של השימוע בענייני יביא לשקיפות וצדק מול ההדלפות המגמתיות נגדי.  https://t.co/QHpHmpzkAA	iw	[]	[]	[]	582	388	2876	[]	[]	https://twitter.com/netanyahu/status/1177182198249787393	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1177180220291522560/pu/img/m_YNcEWezq1Jv_d_.jpg							[]				
1176930811943292929	1176930811943292929	2019-09-25 21:45:46 	2019-09-25	21:45:46	+0200	17061263	netanyahu	Benjamin Netanyahu		חברות וחברי הליכוד, מחכה לפגוש אתכם מחר (חמישי) ב-18:30 בגני התערוכה (ביתן 10). שנה טובה!	iw	[]	[]	[]	272	208	2176	[]	[]	https://twitter.com/netanyahu/status/1176930811943292929	False		0								[]				
1176914832332853249	1176914832332853249	2019-09-25 20:42:16 	2019-09-25	20:42:16	+0200	17061263	netanyahu	Benjamin Netanyahu		קיבלתי הערב את המנדט להקמת הממשלה מידיו של נשיא המדינה ראובן ריבלין. אני מודה לו ומודה לכם, אזרחי ישראל. אעשה כל מאמץ כדי להקים את הממשלה היחידה שאפשרית לישראל בעת הזאת - ממשלת אחדות לאומית רחבה.  https://t.co/6lDsdl9Fcr	iw	[]	[]	[]	1088	1247	8849	[]	[]	https://twitter.com/netanyahu/status/1176914832332853249	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1176914580091625472/pu/img/KZyF7mUCYizkOKXa.jpg							[]				
1176522521484681217	1176522521484681217	2019-09-24 18:43:22 	2019-09-24	18:43:22	+0200	17061263	netanyahu	Benjamin Netanyahu		ארדואן, תפסיק לשקר  https://t.co/yiNwPiR6NG	iw	[]	[]	[]	1686	529	4127	[]	[]	https://twitter.com/netanyahu/status/1176522521484681217	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1176522262377373697/pu/img/HDKpd2ncchY5K7hT.jpg							[]				
1176075515708551168	1176075515708551168	2019-09-23 13:07:08 	2019-09-23	13:07:08	+0200	17061263	netanyahu	Benjamin Netanyahu		הממשלה היחידה שאפשר להקים היא ממשלת אחדות רחבה בינינו. הדרך היחידה להגיע לממשלה כזאת היא לשבת ולדבר. אם נדבר בראש פתוח ובנפש חפצה, נוכל להקים ממשלה טובה ורחבה לישראל. שנה טובה!  https://t.co/9qUn7o2kR0	iw	[]	[]	[]	585	433	3251	[]	[]	https://twitter.com/netanyahu/status/1176075515708551168	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1176075393427812353/pu/img/YbpUmO7y9uKAmPIA.jpg							[]				
1175807823470616576	1175807820802998273	2019-09-22 19:23:25 	2019-09-22	19:23:25	+0200	17061263	netanyahu	Benjamin Netanyahu		אני יודע מה התשובה וגם אתם יודעים, ולכן אני אפעל ככל שאני יכול להקים ממשלת אחדות לאומית רחבה. אין פתרון אחר.	iw	[]	[]	[]	246	194	1347	[]	[]	https://twitter.com/netanyahu/status/1175807823470616576	False		0								[]				
1175807820802998273	1175807820802998273	2019-09-22 19:23:24 	2019-09-22	19:23:24	+0200	17061263	netanyahu	Benjamin Netanyahu		זה קרה בדיוק כפי שהזהרנו. הרשימה הערבית המשותפת המליצה על בני גנץ לראשות הממשלה. עכשיו יש שתי אפשרויות: או שתקום ממשלת מיעוט שנשענת על אלה ששוללים את ישראל כמדינה יהודית ודמוקרטית ומהללים מחבלים שרוצחים את חיילינו ואת אזרחינו. או שתקום ממשלה לאומית רחבה.  https://t.co/E3rqiZpLh6	iw	[]	[]	[]	1019	653	4055	[]	[]	https://twitter.com/netanyahu/status/1175807820802998273	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1175807699130490881/pu/img/-Mct2zuKq7n0nrXg.jpg							[]				
1175453294698913792	1175453294698913792	2019-09-21 19:54:38 	2019-09-21	19:54:38	+0200	17061263	netanyahu	Benjamin Netanyahu		עיתונאי ממעריב מציע להטיל עליי עונש מוות. ערד ניר מערוץ 12 תומך. ההסתה בשמאל חוצה כל קו אדום!  https://t.co/03RVgtTzS7	iw	[]	[]	['https://pbs.twimg.com/media/EFAMiboXkAAX8X3.jpg']	822	452	3237	[]	[]	https://twitter.com/netanyahu/status/1175453294698913792	False		1	https://pbs.twimg.com/media/EFAMiboXkAAX8X3.jpg							[]				
1175062683563036674	1175062683563036674	2019-09-20 18:02:30 	2019-09-20	18:02:30	+0200	17061263	netanyahu	Benjamin Netanyahu		שבת שלום לכולכם!	iw	[]	[]	[]	948	421	4571	[]	[]	https://twitter.com/netanyahu/status/1175062683563036674	False		0								[]				
1174737752744693762	1174737750924386314	2019-09-19 20:31:20 	2019-09-19	20:31:20	+0200	17061263	netanyahu	Benjamin Netanyahu		לא רק שניסתם להתערב ולהכריע את הבחירות באמצעות פרסום ההדלפות הפליליות, השקריות והחד צדדיות שפרסמתם ערב ערב, כעת, אחרי הבחירות, אתם מנסים להשפיע גם על השימוע בלינץ תקשורתי שערורייתי וחסר תקדים נגד ראש הממשלה נתניהו, שנמשך ללא הפסקה.	iw	[]	[]	[]	313	205	1616	[]	[]	https://twitter.com/netanyahu/status/1174737752744693762	False		0								[]				
1174737750924386314	1174737750924386314	2019-09-19 20:31:20 	2019-09-19	20:31:20	+0200	17061263	netanyahu	Benjamin Netanyahu		אחרי שחדשות 12 (גנץ טי.וי) ניסו להשפיע על הבחירות, כעת הם מנסים להשפיע על השימוע. הערב הם שוב החליטו שלא לשדר את תגובתנו. זאת התגובה לשקרים שלהם: == עוד ידיעה שערוכה באופן מגמתי שאין בה כלום. מסע הציד נמשך...	iw	[]	[]	[]	663	373	2649	[]	[]	https://twitter.com/netanyahu/status/1174737750924386314	False		0								[]				
1174650737424568320	1174650732060057601	2019-09-19 14:45:34 	2019-09-19	14:45:34	+0200	17061263	netanyahu	Benjamin Netanyahu		גנץ, הצעתי לפגישה בינינו בעינה עומדת. זה מה שהציבור מצפה מאיתנו.	iw	[]	[]	[]	355	174	1550	[]	[]	https://twitter.com/netanyahu/status/1174650737424568320	False		0								[]				
1174650732060057601	1174650732060057601	2019-09-19 14:45:33 	2019-09-19	14:45:33	+0200	17061263	netanyahu	Benjamin Netanyahu		הופתעתי והתאכזבתי מכך שנכון לעכשיו בני גנץ עדיין מסרב להיענות לקריאתי להיפגש. הנשיא קרא לאחדות, ובלי פגישה בין שני ראשי המפלגות הגדולות אי אפשר להקים ממשלת אחדות. מדינת ישראל זקוקה לממשלת אחדות רחבה ככל האפשר - לא לבחירות חוזרות ובוודאי שלא לממשלה שנשענת על מפלגות אנטי-ציוניות...	iw	[]	[]	[]	1051	394	3221	[]	[]	https://twitter.com/netanyahu/status/1174650732060057601	False		0								[]				
1174395563837730816	1174395563837730816	2019-09-18 21:51:36 	2019-09-18	21:51:36	+0200	17061263	netanyahu	Benjamin Netanyahu		תודה על האהבה שלכם, תודה על התמיכה שלכם. אני אוהב אתכם ♥️	iw	[]	[]	[]	1209	599	6047	[]	[]	https://twitter.com/netanyahu/status/1174395563837730816	False		0								[]				
1174370962072059904	1174370962072059904	2019-09-18 20:13:50 	2019-09-18	20:13:50	+0200	17061263	netanyahu	Benjamin Netanyahu		התוקפנות של איראן גוברת בזמן האחרון, כולל במפרץ, וזהו בדיוק הזמן להוסיף לחצים וסנקציות. אני שמח שהנשיא טראמפ עשה בדיוק את זה.  https://t.co/DBFkKptwIb	iw	[]	[]	[]	288	386	2398	[]	[]	https://twitter.com/netanyahu/status/1174370962072059904	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1174370741711753217/pu/img/CRZJWSW9RBgXLs8D.jpg							[]				
1174353117313470464	1174353111978258432	2019-09-18 19:02:56 	2019-09-18	19:02:56	+0200	17061263	netanyahu	Benjamin Netanyahu		נעשה כל מאמץ כדי למנוע ממשלה מסוכנת כזאת.   זו המחויבות שלנו לביטחון מדינת ישראל, זו המחויבות שלנו לבוחרינו.	iw	[]	[]	[]	106	100	958	[]	[]	https://twitter.com/netanyahu/status/1174353117313470464	False		0								[]				
1174353111978258432	1174353111978258432	2019-09-18 19:02:54 	2019-09-18	19:02:54	+0200	17061263	netanyahu	Benjamin Netanyahu		סגרנו היום גוש מאוחד של כל מפלגות הימין שינהל יחד משא ומתן להקמת ממשלה בראשותי.   לאחר שהקמנו את גוש מפלגות הימין קיימות רק שתי אפשרויות: או ממשלה בראשותי, או ממשלה מסוכנת הנשענת על המפלגות הערביות.  בעת הזאת יותר מאי פעם, אסור שתקום ממשלה שנשענת על המפלגות הערביות האנטי-ציוניות,  https://t.co/iBJPZK4tZ4	iw	[]	[]	[]	488	387	2331	[]	[]	https://twitter.com/netanyahu/status/1174353111978258432	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1174352769425313793/pu/img/qJUjwgV4m0BZGGjt.jpg							[]				
1174130657653665792	1174130657653665792	2019-09-18 04:18:57 	2019-09-18	04:18:57	+0200	17061263	netanyahu	Benjamin Netanyahu		ישראל זקוקה לממשלה חזקה וציונית. לא תהיה, ולא יכולה להיות, ממשלה שנשענת על מפלגות ערביות אנטי-ציוניות ששוללות את עצם קיומה של ישראל כמדינה יהודית ודמוקרטית.  https://t.co/RHQYqdCYpR	iw	[]	[]	[]	474	416	2374	[]	[]	https://twitter.com/netanyahu/status/1174130657653665792	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1174129302868287488/pu/img/gxXYUSWRdTqsHxSX.jpg							[]				
1174118088041730048	1174118088041730048	2019-09-18 03:29:00 	2019-09-18	03:29:00	+0200	17061263	netanyahu	Benjamin Netanyahu		בעת הזאת מדינת ישראל זקוקה לממשלה ציונית. לא תהיה ולא יכולה להיות ממשלה שנשענת על מפלגות ערביות אנטי ציוניות ששוללות את עצם קיומה של ישראל כמדינה יהודית ודמוקרטית. מפלגות שמאדירות ומהללות מחבלים צמאי דם שרוצחים את חיילינו, אזרחינו. נקים ממשלה ציונית וחזקה - נמנע ממשלה מסוכנת!	iw	[]	[]	[]	682	654	4531	[]	[]	https://twitter.com/netanyahu/status/1174118088041730048	False		0								[]				
1174115228151238656	1174115228151238656	2019-09-18 03:17:39 	2019-09-18	03:17:39	+0200	17061263	netanyahu	Benjamin Netanyahu		הצהרה של ראש הממשלה נתניהו  https://t.co/Y9ACBXpna1	iw	[]	['https://www.pscp.tv/w/cFFvIzFvTlFscEpseGtlUXd8MVlxeG9kelJ6ZXlLdhsPB6W2pdV3HdlS9yljzHtfY-hOhw9zNboavelUqwO_']	[]	119	210	982	[]	[]	https://twitter.com/netanyahu/status/1174115228151238656	False		0								[]				
1174023794396151808	1174023794396151808	2019-09-17 21:14:19 	2019-09-17	21:14:19	+0200	17061263	netanyahu	Benjamin Netanyahu		אנחנו עוד יכולים לנצח. צאו להצביע מחל. עכשיו. וננצח!  https://t.co/55oAuarrhQ	iw	[]	[]	['https://pbs.twimg.com/media/EEr4aXUXUAYjScn.jpg']	358	194	1144	[]	[]	https://twitter.com/netanyahu/status/1174023794396151808	False		1	https://pbs.twimg.com/media/EEr4aXUXUAYjScn.jpg							[]				
1174020035611901952	1174020035611901952	2019-09-17 20:59:23 	2019-09-17	20:59:23	+0200	17061263	netanyahu	Benjamin Netanyahu		מלחמה עד הרגע האחרון. כל קול קובע. צאו להצביע מחל. תביאו את כל מי שאתם יכולים אל הקלפי. אנחנו נפסיד אם לא תתעוררו. יש עוד שעה אחת. ת י ל ח מ ו !	iw	[]	[]	[]	275	275	1671	[]	[]	https://twitter.com/netanyahu/status/1174020035611901952	False		0								[]				
1174010751687647232	1174010751687647232	2019-09-17 20:22:29 	2019-09-17	20:22:29	+0200	17061263	netanyahu	Benjamin Netanyahu		מצב חירום - איילה חסון אמרה שהליכוד בסכנה. עמית סגל אמר שהמגזר הערבי מצביע בהמוניו. שידור חי  https://t.co/twW00xsZyj	iw	[]	['https://www.pscp.tv/w/cFEN1TFvTlFscEpseGtlUXd8MVJER2xOQnZMbWp4TCusgDUmbzrueLAdvOyniu5508gPvqH4jUwkqbtXLob-']	[]	185	207	777	[]	[]	https://twitter.com/netanyahu/status/1174010751687647232	False		0								[]				
1174005405153775616	1174005405153775616	2019-09-17 20:01:15 	2019-09-17	20:01:15	+0200	17061263	netanyahu	Benjamin Netanyahu		נותרו שעתיים בלבד - חייבים לצאת להצביע מחל ולהביא חברים. שידור חירום:  https://t.co/5Wkkz7sC9t	iw	[]	['https://www.pscp.tv/w/cFEI2zFvTlFscEpseGtlUXd8MURYeHlwUE5iTVdKTTo9knFz2YXSewTgv6fNavF6bIZeSgl78gPUUYAFfxOl']	[]	112	174	703	[]	[]	https://twitter.com/netanyahu/status/1174005405153775616	False		0								[]				
1174000744225095680	1174000744225095680	2019-09-17 19:42:43 	2019-09-17	19:42:43	+0200	17061263	netanyahu	Benjamin Netanyahu		שידור חירום: הפער מתחיל להסגר. עדיין לא שם - צריך עוד מאמץ. תוציאו את האנשים!  https://t.co/xnV9Ljotfp	iw	[]	['https://www.pscp.tv/w/cFEEgzFvTlFscEpseGtlUXd8MXlvS016UUVRRWVHURmjrx94zKO-kGoyWGXaAqWB6YEOCkBYF2FIYxslweG1']	[]	79	146	636	[]	[]	https://twitter.com/netanyahu/status/1174000744225095680	False		0								[]				
1173997892081803267	1173997892081803267	2019-09-17 19:31:23 	2019-09-17	19:31:23	+0200	17061263	netanyahu	Benjamin Netanyahu		כשהם בובות זה מצחיק, אבל כשהם יהיו ראשי ממשלה זה יהיה ממש לא מצחיק.  https://t.co/t3R0tesrWA	iw	[]	[]	[]	235	319	1950	[]	[]	https://twitter.com/netanyahu/status/1173997892081803267	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1173997126264733697/pu/img/NcxuSEMrzT-kyKdx.jpg							[]				
1173996999785553922	1173996999785553922	2019-09-17 19:27:51 	2019-09-17	19:27:51	+0200	17061263	netanyahu	Benjamin Netanyahu		מצביעי הימין - צאו להצביע מחל עכשיו! נותרו שעות בודדות למנוע ממשלת שמאל  https://t.co/OgycEp6HPC	iw	[]	[]	[]	61	135	775	[]	[]	https://twitter.com/netanyahu/status/1173996999785553922	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1173996832076304386/pu/img/sfwTKbyVk4O9EFNh.jpg							[]				
1173987231108861953	1173987231108861953	2019-09-17 18:49:02 	2019-09-17	18:49:02	+0200	17061263	netanyahu	Benjamin Netanyahu		צאו להצביע מחל. עכשיו!	iw	[]	[]	[]	112	122	722	[]	[]	https://twitter.com/netanyahu/status/1173987231108861953	False	https://twitter.com/amit_segal/status/1173986900308160513	0								[]				
1173982687218065409	1173982687218065409	2019-09-17 18:30:58 	2019-09-17	18:30:58	+0200	17061263	netanyahu	Benjamin Netanyahu		 https://t.co/7FRUx4o370	und	[]	[]	['https://pbs.twimg.com/media/EErTBrPWkAEI16y.jpg']	156	121	604	[]	[]	https://twitter.com/netanyahu/status/1173982687218065409	False		1	https://pbs.twimg.com/media/EErTBrPWkAEI16y.jpg							[]				
1173971278035746817	1173971278035746817	2019-09-17 17:45:38 	2019-09-17	17:45:38	+0200	17061263	netanyahu	Benjamin Netanyahu		ממשיכים בשידור חירום:  https://t.co/XON3cCbm0e	iw	[]	['https://www.pscp.tv/w/cFDpEjFvTlFscEpseGtlUXd8MU1ueG5FQU5MTWVKT0BEGL8FtyHzol3EF8ekw5DQZnjsk_nn0OCQzmFicI6X']	[]	212	203	893	[]	[]	https://twitter.com/netanyahu/status/1173971278035746817	False		0								[]				
1173970087415599104	1173970087415599104	2019-09-17 17:40:54 	2019-09-17	17:40:54	+0200	17061263	netanyahu	Benjamin Netanyahu		גם בשעה זו ״עוצמה יהודית״ נמצאת במרחק רב מאחוז החסימה. כל קול ל״עוצמה״ הולך לפח. אנחנו בקרב צמוד מאי-פעם מול לפיד-גנץ.  אתם תחליטו אם תוקם ממשלת ימין חזקה בהנהגתי או ממשלת שמאל חלשה בראשות לפיד-גנץ עם המפלגות הערביות.   יש לנו פער גדול שאנחנו חייבים לסגור. צאו להצביע מחל!	iw	[]	[]	[]	255	271	1516	[]	[]	https://twitter.com/netanyahu/status/1173970087415599104	False		0								[]				
1173962726135058432	1173962726135058432	2019-09-17 17:11:39 	2019-09-17	17:11:39	+0200	17061263	netanyahu	Benjamin Netanyahu		ממשיכים בשידור חירום - כל קול קובע! צאו להצביע מחל! עוד לא מאוחר  https://t.co/RrgIUnRPue	iw	[]	['https://www.pscp.tv/w/cFDhGzFvTlFscEpseGtlUXd8MVprS3pBYWtsVmF4dtd8aB6enneSghOtJHj0dAqbfmfqpIcgTRwUjlS4Fx72']	[]	166	242	1102	[]	[]	https://twitter.com/netanyahu/status/1173962726135058432	False		0								[]				
1173943277952933889	1173943277952933889	2019-09-17 15:54:22 	2019-09-17	15:54:22	+0200	17061263	netanyahu	Benjamin Netanyahu		בוחרי הימין, אתם השתגעתם? צאו עכשיו להצביע מחל כדי לעצור ממשלת שמאל עם המפלגות הערביות  https://t.co/e90xiEDmFg	iw	[]	[]	['https://pbs.twimg.com/media/EEqvI7kX4AITeC3.jpg']	210	153	712	[]	[]	https://twitter.com/netanyahu/status/1173943277952933889	False		1	https://pbs.twimg.com/media/EEqvI7kX4AITeC3.jpg							[]				
1173942716973092866	1173942716973092866	2019-09-17 15:52:09 	2019-09-17	15:52:09	+0200	17061263	netanyahu	Benjamin Netanyahu		תודה לסבתא יונה יחיא מיקנעם שיצאה במיוחד להצביע מחל. איך אתם עוד נשארים בבית? הקלפיות בשמאל מלאות, אחוז ההצבעה במגזר הערבי גבוה - והליכודניקים שאננים! צאו עכשיו להצביע מחל!  https://t.co/rCioGiFkvF	iw	[]	[]	['https://pbs.twimg.com/media/EEqupxWX4AAi-mw.jpg']	83	112	752	[]	[]	https://twitter.com/netanyahu/status/1173942716973092866	False		1	https://pbs.twimg.com/media/EEqupxWX4AAi-mw.jpg							[]				
1173941994030272518	1173941994030272518	2019-09-17 15:49:16 	2019-09-17	15:49:16	+0200	17061263	netanyahu	Benjamin Netanyahu		צאו להצביע מחל	iw	[]	[]	[]	56	85	683	[]	[]	https://twitter.com/netanyahu/status/1173941994030272518	False	https://twitter.com/GuyCamelmacher/status/1173903112081432579	0								[]				
1173935369915654144	1173935369915654144	2019-09-17 15:22:57 	2019-09-17	15:22:57	+0200	17061263	netanyahu	Benjamin Netanyahu		צאו להצביע מחל	iw	[]	[]	[]	103	127	990	[]	[]	https://twitter.com/netanyahu/status/1173935369915654144	False	https://twitter.com/arielshafir59/status/1173930872514523136	0								[]				
1173909669275930624	1173909669275930624	2019-09-17 13:40:49 	2019-09-17	13:40:49	+0200	17061263	netanyahu	Benjamin Netanyahu		אחוזי הצבעה *גבוהים* במעוזי השמאל. אחוזי הצבעה *נמוכים* במעוזי הימין. אסון!   צאו להצביע עכשיו מחל - אחרת נקבל ממשלת שמאל עם המפלגות ערביות!  https://t.co/hLhea89ioB	iw	[]	[]	['https://pbs.twimg.com/media/EEqQndbXYAAGIp0.jpg']	440	184	983	[]	[]	https://twitter.com/netanyahu/status/1173909669275930624	False		1	https://pbs.twimg.com/media/EEqQndbXYAAGIp0.jpg							[]				
1173908007454990336	1173908007454990336	2019-09-17 13:34:13 	2019-09-17	13:34:13	+0200	17061263	netanyahu	Benjamin Netanyahu		צאו להצביע מחל  https://t.co/vhAawtN9Pj	iw	[]	[]	[]	276	338	2245	[]	[]	https://twitter.com/netanyahu/status/1173908007454990336	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1173907919018037249/pu/img/ije9NGn7KGe4Y5zQ.jpg							[]				
1173905901872406528	1173905901872406528	2019-09-17 13:25:51 	2019-09-17	13:25:51	+0200	17061263	netanyahu	Benjamin Netanyahu		צאו להצביע מחל	iw	[]	[]	[]	52	79	554	[]	[]	https://twitter.com/netanyahu/status/1173905901872406528	False	https://twitter.com/elirantal/status/1173875491062915072	0								[]				
1173905833928941568	1173905833928941568	2019-09-17 13:25:35 	2019-09-17	13:25:35	+0200	17061263	netanyahu	Benjamin Netanyahu		צאו להצביע מחל	iw	[]	[]	[]	40	71	456	[]	[]	https://twitter.com/netanyahu/status/1173905833928941568	False	https://twitter.com/Riklin10/status/1173892140130344961	0								[]				
1173905436854181888	1173905436854181888	2019-09-17 13:24:00 	2019-09-17	13:24:00	+0200	17061263	netanyahu	Benjamin Netanyahu		תתעוררו! צאו להצביע מחל!  https://t.co/fBm69CVL4Z	iw	[]	[]	['https://pbs.twimg.com/media/EEqMxJsX4AAzP4h.jpg']	86	96	530	[]	[]	https://twitter.com/netanyahu/status/1173905436854181888	False		1	https://pbs.twimg.com/media/EEqMxJsX4AAzP4h.jpg							[]				
1173888601563815936	1173888601563815936	2019-09-17 12:17:07 	2019-09-17	12:17:07	+0200	17061263	netanyahu	Benjamin Netanyahu		צאו להצביע מחל אחרת נפסיד ונקבל ממשלת שמאל עם המפלגות הערביות   https://t.co/WV0WDPdqde	iw	[]	['https://www.0404.co.il/?p=485353']	[]	165	135	742	[]	[]	https://twitter.com/netanyahu/status/1173888601563815936	False		0								[]				
1173882839865184257	1173882839865184257	2019-09-17 11:54:13 	2019-09-17	11:54:13	+0200	17061263	netanyahu	Benjamin Netanyahu		התקשורת מדווחת שאחוזי ההצבעה גבוהים מכל הזמנים. היא לא מדווחת על כך שאחוזי ההצבעה הגבוהים הם במעוזי השמאל! אחוזי ההצבעה במעוזי הימין - נמוכים מאי פעם! מצביעי מחל - צאו להצביע עכשיו או שנקבל ממשלת שמאל עם המפלגות הערביות.  https://t.co/VgPFsUS3ah	iw	[]	[]	['https://pbs.twimg.com/media/EEp4NdOWsAEAdXL.jpg']	447	137	711	[]	[]	https://twitter.com/netanyahu/status/1173882839865184257	False		1	https://pbs.twimg.com/media/EEp4NdOWsAEAdXL.jpg							[]				
1173881620006416386	1173881620006416386	2019-09-17 11:49:22 	2019-09-17	11:49:22	+0200	17061263	netanyahu	Benjamin Netanyahu		מחל - צאו להצביע! צאו להצביע! ממשלת שמאל והמפלגות הערביות קרובה מאי פעם. רק מחל יעצור אותם	iw	[]	[]	[]	119	107	774	[]	[]	https://twitter.com/netanyahu/status/1173881620006416386	False	https://twitter.com/10elilevi/status/1173875187248435200	0								[]				
1173868367612010496	1173868367612010496	2019-09-17 10:56:42 	2019-09-17	10:56:42	+0200	17061263	netanyahu	Benjamin Netanyahu		שידור חירום. צאו להצביע מחל!  https://t.co/NiKxcYoPas	iw	[]	['https://www.pscp.tv/w/cFCJOjFvTlFscEpseGtlUXd8MXZBeFJxbFZnRXZKbCNwom9L5KdN_nDjb22jyEH0FO1gZGNFu2zfBBxWkAq_']	[]	179	219	973	[]	[]	https://twitter.com/netanyahu/status/1173868367612010496	False		0								[]				
1173841532719456257	1173841532719456257	2019-09-17 09:10:04 	2019-09-17	09:10:04	+0200	17061263	netanyahu	Benjamin Netanyahu		מחל! צאו להצביע!	iw	[]	[]	[]	322	306	2819	[]	[]	https://twitter.com/netanyahu/status/1173841532719456257	False		0								[]				
1173826607355768832	1173826607355768832	2019-09-17 08:10:46 	2019-09-17	08:10:46	+0200	17061263	netanyahu	Benjamin Netanyahu		יוצאים מהשאננות ומצביעים מחל!⁦🇮🇱⁩  https://t.co/ufb3bxySio	iw	[]	[]	[]	168	241	1469	[]	[]	https://twitter.com/netanyahu/status/1173826607355768832	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1173826414304473088/pu/img/wTjbpQz2A_Selo43.jpg							[]				
1173694250158055427	1173694250158055427	2019-09-16 23:24:50 	2019-09-16	23:24:50	+0200	17061263	netanyahu	Benjamin Netanyahu		גם הפעם נתניהו הוא הבחירה הנכונה // זלמן שובל    https://t.co/hfLiiuCFhm	iw	[]	['https://www.haaretz.co.il/opinions/.premium-1.7846373?utm_source=App_Share&utm_medium=iOS_Native']	[]	147	152	1044	[]	[]	https://twitter.com/netanyahu/status/1173694250158055427	False		0								[]				
